Subject,Scene,FixationNumber,x,y,Duration,Task
1,novel_47,17,1305,494,128,freeviewing
1,novel_47,18,1239,716,178,freeviewing
1,novel_47,19,1091,1030,283,freeviewing
1,familiar_26,1,953,697,135,freeviewing
1,familiar_26,2,909,332,215,freeviewing
1,familiar_26,3,894,363,186,freeviewing
1,familiar_26,4,537,280,256,freeviewing
1,familiar_26,5,462,306,189,freeviewing
1,familiar_26,6,503,703,292,freeviewing
1,familiar_26,7,469,714,211,freeviewing
1,familiar_26,8,285,868,111,freeviewing
1,familiar_26,9,424,722,232,freeviewing
1,familiar_26,10,295,680,198,freeviewing
1,familiar_26,11,254,979,231,freeviewing
1,familiar_26,12,760,767,180,freeviewing
1,familiar_26,13,418,810,230,freeviewing
1,familiar_26,14,840,365,235,freeviewing
1,familiar_26,15,435,778,95,freeviewing
1,familiar_26,16,867,244,255,freeviewing
1,familiar_26,17,507,815,236,freeviewing
1,familiar_26,18,491,771,58,freeviewing
1,familiar_26,19,509,744,113,freeviewing
1,familiar_26,20,484,813,265,freeviewing
1,familiar_26,21,317,824,262,freeviewing
1,familiar_64,1,773,230,231,freeviewing
1,familiar_64,2,604,552,199,freeviewing
1,familiar_64,3,387,530,250,freeviewing
1,familiar_64,4,361,625,208,freeviewing
1,familiar_64,5,118,355,182,freeviewing
1,familiar_64,6,495,608,290,freeviewing
1,familiar_64,7,790,263,115,freeviewing
1,familiar_64,8,555,568,336,freeviewing
1,familiar_64,9,746,264,180,freeviewing
1,familiar_64,10,770,315,167,freeviewing
1,familiar_64,11,787,294,351,freeviewing
1,familiar_64,12,918,577,309,freeviewing
1,familiar_64,13,1172,480,359,freeviewing
1,familiar_64,14,1072,774,209,freeviewing
1,familiar_64,15,1030,680,235,freeviewing
1,familiar_64,16,763,584,212,freeviewing
1,familiar_64,17,846,721,109,freeviewing
1,familiar_64,18,742,592,343,freeviewing
1,novel_87,1,785,510,265,freeviewing
1,novel_87,2,809,614,205,freeviewing
1,novel_87,3,1259,575,186,freeviewing
1,novel_87,4,800,579,213,freeviewing
1,novel_87,5,1156,665,260,freeviewing
1,novel_87,6,1248,299,221,freeviewing
1,novel_87,7,944,246,244,freeviewing
1,novel_87,8,1234,333,155,freeviewing
1,novel_87,9,959,254,270,freeviewing
1,novel_87,10,947,297,180,freeviewing
1,novel_87,11,809,355,280,freeviewing
1,novel_87,12,802,511,224,freeviewing
1,novel_87,13,809,628,153,freeviewing
1,novel_87,14,645,931,200,freeviewing
1,novel_87,15,696,813,191,freeviewing
1,novel_87,16,50,862,179,freeviewing
1,novel_87,17,178,665,258,freeviewing
1,novel_87,18,259,304,293,freeviewing
1,novel_87,19,232,333,147,freeviewing
1,novel_87,20,227,203,133,freeviewing
1,novel_10,1,651,446,249,freeviewing
1,novel_10,2,407,402,133,freeviewing
1,novel_10,3,565,415,287,freeviewing
1,novel_10,4,472,616,239,freeviewing
1,novel_10,5,102,441,168,freeviewing
1,novel_10,6,68,760,135,freeviewing
1,novel_10,7,300,187,226,freeviewing
1,novel_10,8,641,971,214,freeviewing
1,novel_10,9,981,615,181,freeviewing
1,novel_10,10,1093,779,130,freeviewing
1,novel_10,11,893,655,217,freeviewing
1,novel_10,12,1298,651,155,freeviewing
1,novel_10,13,882,705,252,freeviewing
1,novel_10,14,1291,511,224,freeviewing
1,novel_10,15,1077,578,292,freeviewing
1,novel_10,16,856,574,168,freeviewing
1,novel_10,17,1105,455,227,freeviewing
1,novel_10,18,823,591,253,freeviewing
1,novel_10,19,766,567,242,freeviewing
1,novel_10,20,655,546,350,freeviewing
1,novel_4,1,935,121,222,freeviewing
1,novel_4,2,1394,432,176,freeviewing
1,novel_4,3,1123,734,112,freeviewing
1,novel_4,4,1402,484,201,freeviewing
1,novel_4,5,1389,456,247,freeviewing
1,novel_4,6,1231,906,212,freeviewing
1,novel_4,7,1192,743,183,freeviewing
1,novel_4,8,1219,503,147,freeviewing
1,novel_4,9,978,718,178,freeviewing
1,novel_4,10,783,581,253,freeviewing
1,novel_4,11,943,487,232,freeviewing
1,novel_4,12,315,545,215,freeviewing
1,novel_4,13,569,661,302,freeviewing
1,novel_4,14,686,447,222,freeviewing
1,novel_4,15,931,343,233,freeviewing
1,novel_4,16,933,467,185,freeviewing
1,novel_4,17,80,133,235,freeviewing
1,novel_4,18,123,593,160,freeviewing
1,familiar_8,1,723,341,128,freeviewing
1,familiar_8,2,534,415,246,freeviewing
1,familiar_8,3,670,345,281,freeviewing
1,familiar_8,4,723,418,240,freeviewing
1,familiar_8,5,739,452,118,freeviewing
1,familiar_8,6,922,257,142,freeviewing
1,familiar_8,7,941,220,81,freeviewing
1,familiar_8,8,1048,485,153,freeviewing
1,familiar_8,9,1050,926,228,freeviewing
1,familiar_8,10,862,856,179,freeviewing
1,familiar_8,11,691,1036,231,freeviewing
1,familiar_8,12,520,1020,219,freeviewing
1,familiar_8,13,262,768,172,freeviewing
1,familiar_8,14,1056,922,254,freeviewing
1,familiar_8,15,1032,884,223,freeviewing
1,familiar_8,16,1360,1034,224,freeviewing
1,familiar_8,17,781,387,280,freeviewing
1,familiar_8,18,725,466,145,freeviewing
1,familiar_8,19,785,354,240,freeviewing
1,novel_30,1,790,573,184,freeviewing
1,novel_30,2,843,226,314,freeviewing
1,novel_30,3,717,179,193,freeviewing
1,novel_30,4,367,133,232,freeviewing
1,novel_30,5,1,134,172,freeviewing
1,novel_30,6,357,858,185,freeviewing
1,novel_30,7,365,750,198,freeviewing
1,novel_30,8,313,455,285,freeviewing
1,novel_30,9,271,510,144,freeviewing
1,novel_30,10,139,405,166,freeviewing
1,novel_30,11,520,478,216,freeviewing
1,novel_30,12,782,478,192,freeviewing
1,novel_30,13,824,657,204,freeviewing
1,novel_30,14,880,783,223,freeviewing
1,novel_30,15,1003,616,239,freeviewing
1,novel_30,16,802,470,535,freeviewing
1,novel_30,17,635,568,174,freeviewing
1,novel_30,18,631,493,224,freeviewing
1,familiar_25,1,892,654,206,freeviewing
1,familiar_25,2,788,659,192,freeviewing
1,familiar_25,3,509,675,141,freeviewing
1,familiar_25,4,704,659,156,freeviewing
1,familiar_25,5,489,674,190,freeviewing
1,familiar_25,6,478,879,264,freeviewing
1,familiar_25,7,368,562,193,freeviewing
1,familiar_25,8,343,474,167,freeviewing
1,familiar_25,9,301,398,521,freeviewing
1,familiar_25,10,143,712,196,freeviewing
1,familiar_25,11,40,464,235,freeviewing
1,familiar_25,12,94,667,164,freeviewing
1,familiar_25,13,112,752,176,freeviewing
1,familiar_25,14,503,856,303,freeviewing
1,familiar_25,15,513,682,178,freeviewing
1,familiar_25,16,623,666,216,freeviewing
1,familiar_25,17,721,635,271,freeviewing
1,familiar_25,18,906,359,174,freeviewing
1,familiar_25,19,812,671,220,freeviewing
1,familiar_25,20,802,628,222,freeviewing
1,familiar_67,1,788,393,337,freeviewing
1,familiar_67,2,385,864,216,freeviewing
1,familiar_67,3,395,890,43,freeviewing
1,familiar_67,4,625,796,200,freeviewing
1,familiar_67,5,737,800,119,freeviewing
1,familiar_67,6,667,707,188,freeviewing
1,familiar_67,7,702,805,242,freeviewing
1,familiar_67,8,993,680,184,freeviewing
1,familiar_67,9,791,1078,129,freeviewing
1,familiar_67,10,1173,504,244,freeviewing
1,familiar_67,11,1202,782,180,freeviewing
1,familiar_67,12,1237,689,98,freeviewing
1,familiar_67,13,1246,854,186,freeviewing
1,familiar_67,14,1236,725,179,freeviewing
1,familiar_67,15,1158,1062,254,freeviewing
1,familiar_67,16,981,1079,183,freeviewing
1,familiar_67,17,750,1074,191,freeviewing
1,familiar_67,18,380,892,184,freeviewing
1,familiar_67,19,35,1050,154,freeviewing
1,familiar_67,20,14,1058,263,freeviewing
1,novel_67,1,555,464,219,freeviewing
1,novel_67,2,356,493,216,freeviewing
1,novel_67,3,227,541,193,freeviewing
1,novel_67,4,159,363,167,freeviewing
1,novel_67,5,502,271,185,freeviewing
1,novel_67,6,512,163,223,freeviewing
1,novel_67,7,493,198,207,freeviewing
1,novel_67,8,854,358,297,freeviewing
1,novel_67,9,1129,512,179,freeviewing
1,novel_67,10,890,379,279,freeviewing
1,novel_67,11,620,908,260,freeviewing
1,novel_67,12,680,1028,95,freeviewing
1,novel_67,13,743,839,190,freeviewing
1,novel_67,14,799,852,147,freeviewing
1,novel_67,15,1101,615,178,freeviewing
1,novel_67,16,972,950,188,freeviewing
1,novel_67,17,1213,430,265,freeviewing
1,novel_67,18,1189,211,224,freeviewing
1,novel_67,19,1114,399,209,freeviewing
1,familiar_74,1,805,643,313,freeviewing
1,familiar_74,2,1050,186,271,freeviewing
1,familiar_74,3,1012,292,205,freeviewing
1,familiar_74,4,349,589,197,freeviewing
1,familiar_74,5,343,539,683,freeviewing
1,familiar_74,6,160,510,193,freeviewing
1,familiar_74,7,240,603,129,freeviewing
1,familiar_74,8,107,466,226,freeviewing
1,familiar_74,9,58,581,155,freeviewing
1,familiar_74,10,84,1013,237,freeviewing
1,familiar_74,11,86,933,128,freeviewing
1,familiar_74,12,643,888,295,freeviewing
1,familiar_74,13,659,671,197,freeviewing
1,familiar_74,14,380,1043,205,freeviewing
1,familiar_74,15,620,921,264,freeviewing
1,novel_62,1,637,589,99,freeviewing
1,novel_62,2,815,546,137,freeviewing
1,novel_62,3,656,577,245,freeviewing
1,novel_62,4,635,584,236,freeviewing
1,novel_62,5,334,452,232,freeviewing
1,novel_62,6,308,364,265,freeviewing
1,novel_62,7,307,455,167,freeviewing
1,novel_62,8,304,415,331,freeviewing
1,novel_62,9,336,346,283,freeviewing
1,novel_62,10,280,352,242,freeviewing
1,novel_62,11,195,363,216,freeviewing
1,novel_62,12,72,403,184,freeviewing
1,novel_62,13,71,575,33,freeviewing
1,novel_62,14,77,635,158,freeviewing
1,novel_62,15,80,933,139,freeviewing
1,novel_62,16,8,311,160,freeviewing
1,novel_62,17,4,261,153,freeviewing
1,novel_62,18,321,363,158,freeviewing
1,novel_62,19,332,477,340,freeviewing
1,novel_62,20,296,415,231,freeviewing
1,novel_62,21,334,342,265,freeviewing
1,novel_38,1,691,444,226,freeviewing
1,novel_38,2,668,610,220,freeviewing
1,novel_38,3,444,548,156,freeviewing
1,novel_38,4,983,439,193,freeviewing
1,novel_38,5,453,549,195,freeviewing
1,novel_38,6,390,621,210,freeviewing
1,novel_38,7,219,158,247,freeviewing
1,novel_38,8,568,354,283,freeviewing
1,novel_38,9,562,294,185,freeviewing
1,novel_38,10,244,345,130,freeviewing
1,novel_38,11,445,303,219,freeviewing
1,novel_38,12,470,245,152,freeviewing
1,novel_38,13,384,252,172,freeviewing
1,novel_38,14,658,462,234,freeviewing
1,novel_38,15,277,595,186,freeviewing
1,novel_38,16,277,925,286,freeviewing
1,novel_38,17,195,898,169,freeviewing
1,novel_38,18,204,881,274,freeviewing
1,novel_38,19,182,933,266,freeviewing
1,novel_38,20,232,620,325,freeviewing
1,familiar_72,1,691,439,206,freeviewing
1,familiar_72,2,694,409,159,freeviewing
1,familiar_72,3,664,478,565,freeviewing
1,familiar_72,4,686,409,438,freeviewing
1,familiar_72,5,594,318,595,freeviewing
1,familiar_72,6,462,287,112,freeviewing
1,familiar_72,7,657,171,125,freeviewing
1,familiar_72,8,684,252,95,freeviewing
1,familiar_72,9,631,142,210,freeviewing
1,familiar_72,10,683,402,570,freeviewing
1,familiar_72,11,694,431,250,freeviewing
1,familiar_72,12,880,297,273,freeviewing
1,familiar_72,13,674,218,217,freeviewing
1,familiar_72,14,692,396,181,freeviewing
1,familiar_72,15,402,299,250,freeviewing
1,familiar_72,16,503,382,171,freeviewing
1,familiar_49,1,634,487,290,freeviewing
1,familiar_49,2,1101,431,196,freeviewing
1,familiar_49,3,1044,499,214,freeviewing
1,familiar_49,4,1153,500,247,freeviewing
1,familiar_49,5,1353,887,200,freeviewing
1,familiar_49,6,1102,986,132,freeviewing
1,familiar_49,7,577,1018,220,freeviewing
1,familiar_49,8,516,577,181,freeviewing
1,familiar_49,9,527,509,139,freeviewing
1,familiar_49,10,521,548,235,freeviewing
1,familiar_49,11,364,135,276,freeviewing
1,familiar_49,12,157,65,190,freeviewing
1,familiar_49,13,808,394,130,freeviewing
1,familiar_49,14,327,44,227,freeviewing
1,familiar_49,15,1030,242,203,freeviewing
1,familiar_49,16,1012,361,158,freeviewing
1,familiar_49,17,958,662,250,freeviewing
1,familiar_31,1,742,530,248,freeviewing
1,familiar_31,2,922,700,353,freeviewing
1,familiar_31,3,952,596,130,freeviewing
1,familiar_31,4,951,896,119,freeviewing
1,familiar_31,5,1300,422,250,freeviewing
1,familiar_31,6,1222,304,257,freeviewing
1,familiar_31,7,1135,464,145,freeviewing
1,familiar_31,8,1309,418,291,freeviewing
1,familiar_31,9,902,706,206,freeviewing
1,familiar_31,10,835,729,301,freeviewing
1,familiar_31,11,957,720,302,freeviewing
1,familiar_31,12,1039,633,156,freeviewing
1,familiar_31,13,707,364,183,freeviewing
1,familiar_31,14,630,499,196,freeviewing
1,familiar_31,15,552,523,140,freeviewing
1,familiar_31,16,543,444,147,freeviewing
1,familiar_31,17,551,521,176,freeviewing
1,familiar_31,18,597,363,157,freeviewing
1,familiar_31,19,440,475,200,freeviewing
1,familiar_31,20,236,822,217,freeviewing
1,novel_95,1,722,550,207,freeviewing
1,novel_95,2,719,579,206,freeviewing
1,novel_95,3,386,789,202,freeviewing
1,novel_95,4,392,931,240,freeviewing
1,novel_95,5,180,1004,265,freeviewing
1,novel_95,6,100,790,136,freeviewing
1,novel_95,7,346,562,244,freeviewing
1,novel_95,8,321,349,224,freeviewing
1,novel_95,9,334,361,277,freeviewing
1,novel_95,10,332,314,376,freeviewing
1,novel_95,11,336,268,166,freeviewing
1,novel_95,12,588,162,204,freeviewing
1,novel_95,13,1170,514,214,freeviewing
1,novel_95,14,1096,538,120,freeviewing
1,novel_95,15,1180,525,229,freeviewing
1,novel_95,16,1095,533,390,freeviewing
1,novel_95,17,1110,620,166,freeviewing
1,novel_95,18,1105,554,242,freeviewing
1,novel_95,19,1078,867,269,freeviewing
1,novel_95,20,1179,921,293,freeviewing
1,familiar_23,1,669,676,453,freeviewing
1,familiar_23,2,802,359,231,freeviewing
1,familiar_23,3,1042,149,191,freeviewing
1,familiar_23,4,858,141,129,freeviewing
1,familiar_23,5,932,162,273,freeviewing
1,familiar_23,6,978,160,145,freeviewing
1,familiar_23,7,861,188,218,freeviewing
1,familiar_23,8,452,293,232,freeviewing
1,familiar_23,9,520,143,117,freeviewing
1,familiar_23,10,413,320,264,freeviewing
1,familiar_23,11,206,367,223,freeviewing
1,familiar_23,12,401,311,232,freeviewing
1,familiar_23,13,414,321,190,freeviewing
1,familiar_23,14,388,388,128,freeviewing
1,familiar_23,15,325,259,262,freeviewing
1,familiar_23,16,380,129,274,freeviewing
1,familiar_23,17,434,115,203,freeviewing
1,familiar_23,18,800,321,298,freeviewing
1,novel_99,1,652,551,246,freeviewing
1,novel_99,2,480,291,309,freeviewing
1,novel_99,3,714,512,188,freeviewing
1,novel_99,4,820,488,270,freeviewing
1,novel_99,5,652,533,237,freeviewing
1,novel_99,6,1036,684,201,freeviewing
1,novel_99,7,1126,654,253,freeviewing
1,novel_99,8,1091,628,331,freeviewing
1,novel_99,9,1082,481,173,freeviewing
1,novel_99,10,1324,481,237,freeviewing
1,novel_99,11,1385,878,126,freeviewing
1,novel_99,12,1292,481,303,freeviewing
1,novel_99,13,1248,296,201,freeviewing
1,novel_99,14,1266,289,115,freeviewing
1,novel_99,15,1156,367,234,freeviewing
1,novel_99,16,1082,392,107,freeviewing
1,novel_99,17,1098,624,235,freeviewing
1,novel_99,18,921,516,303,freeviewing
1,novel_99,19,644,552,192,freeviewing
1,novel_77,1,928,618,219,freeviewing
1,novel_77,2,1069,860,138,freeviewing
1,novel_77,3,1127,616,216,freeviewing
1,novel_77,4,1178,645,69,freeviewing
1,novel_77,5,1037,628,161,freeviewing
1,novel_77,6,1331,595,237,freeviewing
1,novel_77,7,1367,709,227,freeviewing
1,novel_77,8,1397,728,160,freeviewing
1,novel_77,9,1165,680,243,freeviewing
1,novel_77,10,636,759,283,freeviewing
1,novel_77,11,379,326,211,freeviewing
1,novel_77,12,322,218,146,freeviewing
1,novel_77,13,812,380,162,freeviewing
1,novel_77,14,973,325,237,freeviewing
1,novel_77,15,1167,320,149,freeviewing
1,novel_77,16,1021,624,209,freeviewing
1,novel_77,17,944,647,27,freeviewing
1,novel_77,18,906,644,159,freeviewing
1,novel_77,19,842,644,178,freeviewing
